,Unnamed: 0,X1,lastName,firstName,Date,Period,School,Sport,proportion_male,proportion_female,gender,schoolAddress,websiteAddress,Latitude,Longitude
5315,5315,3965,Lucas,Ashley,2018-2019,Dec 2017 - ,University of Illinois Chicago,"Women's Track, Outdoor",0.016,0.984,female,,,41.89530000000008,-87.61604999999997
5316,5316,3966,Lucas,Ashley,2018-2019,Dec 2017 - ,University of Illinois Chicago,"Men's Track, Indoor",0.016,0.984,female,,,41.89530000000008,-87.61604999999997
5317,5317,4205,McClain,Steve,2018-2019,Apr 2015 - May 2020,University of Illinois Chicago,Men's Basketball,0.9961,0.0039,male,,,41.89530000000008,-87.61604999999997
5318,5318,4749,Neufeld,Hans,2018-2019,Aug 2001 - ,University of Illinois Chicago,Men's Tennis,0.9995,0.0005,male,,,41.89530000000008,-87.61604999999997
5319,5319,5141,Phillips,Sean,2018-2019,Mar 2010 - ,University of Illinois Chicago,Men's Soccer,0.9925,0.0075,male,,,41.89530000000008,-87.61604999999997
5320,5320,5215,Pointer,Tasha,2018-2019,May 2018 - ,University of Illinois Chicago,Women's Basketball,0.0028,0.9972,female,,,41.89530000000008,-87.61604999999997
5321,5321,5510,Rigby,Brian,2018-2019,Dec 2012 - Feb 2019,University of Illinois Chicago,Women's Soccer,0.9958,0.0042,male,,,41.89530000000008,-87.61604999999997
5322,5322,6658,Tully,Shannon,2018-2019,Sep 2001 - ,University of Illinois Chicago,Women's Tennis,0.1408,0.8592,female,,,41.89530000000008,-87.61604999999997
5323,5323,1126,Clark,Evan,2018-2019,Jul 2016 - ,University of Illinois Urbana-Champaign,Women's Tennis,0.9836,0.0164,male,,,40.10910000000007,-88.22099999999995
5324,5324,1456,Dancer,Brad,2018-2019,Aug 2005 - ,University of Illinois Urbana-Champaign,Men's Tennis,0.997,0.003,male,,,40.10910000000007,-88.22099999999995
5325,5325,1946,Fahey,Nancy K.,2018-2019,Apr 2017 - ,University of Illinois Urbana-Champaign,Women's Basketball,,,female,,,40.10910000000007,-88.22099999999995
5326,5326,2732,Hartleb,Dan,2018-2019,Jul 2005 - ,University of Illinois Urbana-Champaign,Baseball,0.9954,0.0046,male,,,40.10910000000007,-88.22099999999995
5327,5327,2806,Heffernan,Jim,2018-2019,May 2009 - ,University of Illinois Urbana-Champaign,Men's Wrestling,0.9966,0.0034,male,,,40.10910000000007,-88.22099999999995
5328,5328,4823,Novitsky,Sue,2018-2019,Sep 2000 - ,University of Illinois Urbana-Champaign,Women's Swimming and Diving,0.0037,0.9963,female,,,40.10910000000007,-88.22099999999995
5329,5329,5092,Perry,Tyra,2018-2019,Jul 2015 - ,University of Illinois Urbana-Champaign,Softball,0.0092,0.9908,female,,,40.10910000000007,-88.22099999999995
5330,5330,5379,Rayfield,Janet,2018-2019,Aug 2002 - ,University of Illinois Urbana-Champaign,Women's Soccer,0.0026,0.9974,female,,,40.10910000000007,-88.22099999999995
5331,5331,6048,Slone,Renee,2018-2019,Aug 2006 - ,University of Illinois Urbana-Champaign,Women's Golf,0.0083,0.9917,female,,,40.10910000000007,-88.22099999999995
5332,5332,6053,Small,Mike,2018-2019,Jul 2000 - ,University of Illinois Urbana-Champaign,Men's Golf,0.9966,0.0034,male,,,40.10910000000007,-88.22099999999995
5333,5333,6099,Smith,Lovie,2018-2019,May 2016 - Jan 2021,University of Illinois Urbana-Champaign,Football,0.1206,0.8794,female,,,40.10910000000007,-88.22099999999995
5334,5334,6202,Spring,Justin,2018-2019,Jan 2011 - ,University of Illinois Urbana-Champaign,Men's Gymnastics,0.9947,0.0053,male,,,40.10910000000007,-88.22099999999995
5335,5335,6445,Tamas,Chris,2018-2019,Mar 2017 - ,University of Illinois Urbana-Champaign,Women's Volleyball,0.8507,0.1493,male,,,40.10910000000007,-88.22099999999995
5336,5336,6663,Turk,Mike H.,2018-2019,Nov 2018 - Nov 2020,University of Illinois Urbana-Champaign,Women's Cross Country,,,male,,,40.10910000000007,-88.22099999999995
5337,5337,6664,Turk,Mike H.,2018-2019,Jul 2011 - ,University of Illinois Urbana-Champaign,"Men's Track, Indoor",,,male,,,40.10910000000007,-88.22099999999995
5338,5338,6665,Turk,Mike H.,2018-2019,Jul 2011 - Oct 2018,University of Illinois Urbana-Champaign,Men's Cross Country,,,male,,,40.10910000000007,-88.22099999999995
5339,5339,6666,Turk,Mike H.,2018-2019,Aug 2017 - Oct 2018,University of Illinois Urbana-Champaign,Women's Cross Country,,,male,,,40.10910000000007,-88.22099999999995
5340,5340,6667,Turk,Mike H.,2018-2019,Jul 2011 - ,University of Illinois Urbana-Champaign,"Men's Track, Outdoor",,,male,,,40.10910000000007,-88.22099999999995
5341,5341,6668,Turk,Mike H.,2018-2019,Nov 2018 - Nov 2020,University of Illinois Urbana-Champaign,Men's Cross Country,,,male,,,40.10910000000007,-88.22099999999995
5342,5342,6669,Turk,Mike H.,2018-2019,Aug 2017 - ,University of Illinois Urbana-Champaign,"Women's Track, Outdoor",,,male,,,40.10910000000007,-88.22099999999995
5343,5343,6670,Turk,Mike H.,2018-2019,Aug 2017 - ,University of Illinois Urbana-Champaign,"Women's Track, Indoor",,,male,,,40.10910000000007,-88.22099999999995
5344,5344,6699,Underwood,Brad,2018-2019,Apr 2017 - ,University of Illinois Urbana-Champaign,Men's Basketball,0.997,0.003,male,,,40.10910000000007,-88.22099999999995
5345,5345,6863,Walsh,Nadalie,2018-2019,Jul 2017 - ,University of Illinois Urbana-Champaign,Women's Gymnastics,0.0,1.0,female,,,40.10910000000007,-88.22099999999995
5346,5346,543,Bluder,Lisa,2018-2019,May 2000 - ,University of Iowa,Women's Basketball,0.0027,0.9973,female,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5347,5347,675,Brands,Tom,2018-2019,May 2006 - ,University of Iowa,Men's Wrestling,0.9969,0.0031,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5348,5348,774,Brown,Vicki,2018-2019,Jul 2019 - ,University of Iowa,Women's Volleyball,0.0018,0.9982,female,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5349,5349,990,Carter,Andrew,2018-2019,Aug 2013 - ,University of Iowa,Women's Rowing,0.996,0.004,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5350,5350,1030,Cellucci,Lisa,2018-2019,Nov 2014 - ,University of Iowa,Field Hockey,0.0027,0.9973,female,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5351,5351,1616,DiIanni,David,2018-2019,Jun 2014 - ,University of Iowa,Women's Soccer,0.9963,0.0037,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5352,5352,1985,Ferentz,Kirk,2018-2019,Jan 1999 - ,University of Iowa,Football,0.9969,0.0031,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5353,5353,2358,Gillispie,Renee,2018-2019,Jul 2018 - ,University of Iowa,Softball,0.0083,0.9917,female,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5354,5354,2815,Heller,Rick,2018-2019,Aug 2013 - ,University of Iowa,Baseball,0.9982,0.0018,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5355,5355,3876,Libby,Larissa,2018-2019,Jul 2004 - ,University of Iowa,Women's Gymnastics,0.0,1.0,female,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5356,5356,3932,Long,Marc,2018-2019,Apr 2005 - ,University of Iowa,Women's Swimming and Diving,0.9959,0.0041,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5357,5357,3933,Long,Marc,2018-2019,Apr 2005 - ,University of Iowa,Men's Swimming and Diving,0.9959,0.0041,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5358,5358,4195,McCaffery,Fran,2018-2019,Apr 2010 - ,University of Iowa,Men's Basketball,0.0646,0.9354,female,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5359,5359,4379,Menzel,Megan,2018-2019,Sep 2011 - ,University of Iowa,Women's Golf,0.0024,0.9976,female,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5360,5360,5440,Reive,J.D.,2018-2019,Sep 2010 - ,University of Iowa,Men's Gymnastics,,,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5361,5361,5810,Schmid,Sasha,2018-2019,Sep 2016 - ,University of Iowa,Women's Tennis,0.0361,0.9639,female,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5362,5362,5999,Shymansky,Bond,2018-2019,Mar 2014 - Jul 2019,University of Iowa,Women's Volleyball,0.956,0.044,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5363,5363,6321,Stith,Tyler,2018-2019,Sep 2014 - ,University of Iowa,Men's Golf,0.9714,0.0286,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5364,5364,7148,Wilson,Ross,2018-2019,Aug 2015 - ,University of Iowa,Men's Tennis,0.9955,0.0045,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5365,5365,7206,Woody,Joey,2018-2019,Aug 2014 - ,University of Iowa,"Men's Track, Indoor",0.8914,0.1086,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5366,5366,7207,Woody,Joey,2018-2019,Sep 2016 - ,University of Iowa,Women's Cross Country,0.8914,0.1086,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5367,5367,7208,Woody,Joey,2018-2019,Aug 2014 - ,University of Iowa,"Women's Track, Outdoor",0.8914,0.1086,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5368,5368,7209,Woody,Joey,2018-2019,Aug 2014 - ,University of Iowa,"Men's Track, Outdoor",0.8914,0.1086,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5369,5369,7210,Woody,Joey,2018-2019,Aug 2014 - ,University of Iowa,"Women's Track, Indoor",0.8914,0.1086,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5370,5370,7211,Woody,Joey,2018-2019,Sep 2016 - ,University of Iowa,Men's Cross Country,0.8914,0.1086,male,"101 Jessup Hall, Iowa City, IA 52242-1316",www.uiowa.edu,41.66285000000005,-91.53652999999997
5371,5371,353,Beaty,David,2018-2019,Jan 2015 - Feb 2019,University of Kansas,Football,0.9963,0.0037,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5372,5372,355,Bechard,Ray,2018-2019,Mar 1998 - ,University of Kansas,Women's Volleyball,0.984,0.016,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5373,5373,436,Bermel,Jamie,2018-2019,Aug 2012 - ,University of Kansas,Men's Golf,0.2295,0.7705,female,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5374,5374,919,Callen,Carrie,2018-2019,Aug 2017 - ,University of Kansas,Women's Rowing,0.0036,0.9964,female,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5375,5375,931,Campbell,Clark,2018-2019,Sep 2002 - ,University of Kansas,Women's Swimming and Diving,0.9969,0.0031,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5376,5376,1053,Chapman,Todd,2018-2019,Jul 2013 - ,University of Kansas,Women's Tennis,0.996,0.004,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5377,5377,2142,Francis,Mark,2018-2019,Jan 1999 - ,University of Kansas,Women's Soccer,0.9967,0.0033,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5378,5378,4268,McFalls,Jennifer,2018-2019,Sep 2018 - ,University of Kansas,Softball,0.0031,0.9969,female,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5379,5379,4419,Miles,Les,2018-2019,Feb 2019 - Apr 2021,University of Kansas,Football,0.9895,0.0105,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5380,5380,4858,O'Neil,Erin,2018-2019,Sep 2004 - ,University of Kansas,Women's Golf,0.0267,0.9733,female,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5381,5381,5294,Price,Ritch,2018-2019,Aug 2002 - ,University of Kansas,Baseball,1.0,0.0,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5382,5382,5393,Redwine,Stanley,2018-2019,Jul 2000 - ,University of Kansas,"Women's Track, Outdoor",0.9951,0.0049,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5383,5383,5394,Redwine,Stanley,2018-2019,Jul 2000 - ,University of Kansas,"Men's Track, Indoor",0.9951,0.0049,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5384,5384,5395,Redwine,Stanley,2018-2019,Jul 2000 - ,University of Kansas,Women's Cross Country,0.9951,0.0049,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5385,5385,5396,Redwine,Stanley,2018-2019,Jul 2000 - ,University of Kansas,Men's Cross Country,0.9951,0.0049,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5386,5386,5397,Redwine,Stanley,2018-2019,Jul 2000 - ,University of Kansas,"Women's Track, Indoor",0.9951,0.0049,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5387,5387,5398,Redwine,Stanley,2018-2019,Jul 2000 - ,University of Kansas,"Men's Track, Outdoor",0.9951,0.0049,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5388,5388,5817,Schneider,Brandon,2018-2019,May 2015 - ,University of Kansas,Women's Basketball,0.9941,0.0059,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5389,5389,5895,Self,Bill,2018-2019,May 2003 - ,University of Kansas,Men's Basketball,0.9971,0.0029,male,"Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, KS 66045",https://ku.edu,38.96112000000005,-95.25105999999994
5390,5390,609,Borst,Golda,2018-2019,Aug 2010 - ,University of Kentucky,Women's Golf,0.0,1.0,female,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5391,5391,910,Calipari,John,2018-2019,Apr 2009 - ,University of Kentucky,Men's Basketball,0.9961,0.0039,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5392,5392,985,Carry,Ian,2018-2019,Sep 2016 - ,University of Kentucky,Women's Soccer,0.9962,0.0038,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5393,5393,1029,Cedergren,Johan,2018-2019,Mar 2012 - ,University of Kentucky,Men's Soccer,0.9849,0.0151,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5394,5394,1334,Craig,Brian,2018-2019,Aug 2003 - ,University of Kentucky,Men's Golf,0.9958,0.0042,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5395,5395,1710,Drada,Carlos,2018-2019,Sep 2005 - ,University of Kentucky,Women's Tennis,0.9922,0.0078,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5396,5396,2256,Garrison,Tim,2018-2019,May 2011 - ,University of Kentucky,Women's Gymnastics,0.9975,0.0025,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5397,5397,2495,Greene,Lonnie,2018-2019,Aug 2018 - ,University of Kentucky,"Women's Track, Indoor",0.9394,0.0606,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5398,5398,2496,Greene,Lonnie,2018-2019,Aug 2018 - ,University of Kentucky,"Men's Track, Indoor",0.9394,0.0606,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5399,5399,2497,Greene,Lonnie,2018-2019,Aug 2018 - ,University of Kentucky,"Women's Track, Outdoor",0.9394,0.0606,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5400,5400,2498,Greene,Lonnie,2018-2019,Aug 2018 - ,University of Kentucky,"Men's Track, Outdoor",0.9394,0.0606,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5401,5401,2499,Greene,Lonnie,2018-2019,Aug 2018 - ,University of Kentucky,Men's Cross Country,0.9394,0.0606,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5402,5402,2500,Greene,Lonnie,2018-2019,Aug 2018 - ,University of Kentucky,Women's Cross Country,0.9394,0.0606,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5403,5403,3371,Jorgensen,Lars,2018-2019,Aug 2013 - ,University of Kentucky,Men's Swimming and Diving,1.0,0.0,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5404,5404,3372,Jorgensen,Lars,2018-2019,Aug 2013 - ,University of Kentucky,Women's Swimming and Diving,1.0,0.0,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5405,5405,3416,Kauffman,Cedric,2018-2019,Aug 2012 - ,University of Kentucky,Men's Tennis,0.9923,0.0077,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5406,5406,3798,Lawson,Rachel,2018-2019,Aug 2007 - ,University of Kentucky,Softball,0.003,0.997,female,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5407,5407,4490,Mingione,Nick,2018-2019,Aug 2016 - ,University of Kentucky,Baseball,0.998,0.002,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5408,5408,4502,Mitchell,Matthew,2018-2019,May 2007 - ,University of Kentucky,Women's Basketball,0.9962,0.0038,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5409,5409,4649,Mullins,Harry,2018-2019,Aug 1987 - ,University of Kentucky,Mixed Rifle,0.9953,0.0047,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5410,5410,6031,Skinner,Craig,2018-2019,Jan 2005 - ,University of Kentucky,Women's Volleyball,0.9964,0.0036,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5411,5411,6338,Stoops,Mark,2018-2019,Jan 2013 - ,University of Kentucky,Football,0.9967,0.0033,male,"South Limestone, Lexington, KY 40506-0032",www.uky.edu,38.03889000000004,-84.50489999999996
5412,5412,246,Baldwin,Tim,2018-2019,Sep 2015 - ,University of Louisiana Monroe,Men's Golf,0.9975,0.0025,male,,,32.52831000000003,-92.07564999999994
5413,5413,247,Baldwin,Tim,2018-2019,Nov 2018 - ,University of Louisiana Monroe,Women's Golf,0.9975,0.0025,male,,,32.52831000000003,-92.07564999999994
5414,5414,1521,De Jongh,Terrence,2018-2019,Feb 2007 - Oct 2019,University of Louisiana Monroe,Women's Tennis,0.9919,0.0081,male,,,32.52831000000003,-92.07564999999994
5415,5415,1702,Dow,Jeff,2018-2019,May 2014 - May 2019,University of Louisiana Monroe,Women's Basketball,0.9977,0.0023,male,,,32.52831000000003,-92.07564999999994
5416,5416,1967,Federico,Michael,2018-2019,Aug 2017 - ,University of Louisiana Monroe,Baseball,0.9947,0.0053,male,,,32.52831000000003,-92.07564999999994
5417,5417,2007,Fichtner,Molly,2018-2019,Oct 2018 - ,University of Louisiana Monroe,Softball,0.0023,0.9977,female,,,32.52831000000003,-92.07564999999994
5418,5418,2172,Friedland,Russ,2018-2019,Mar 2018 - Sep 2019,University of Louisiana Monroe,Women's Volleyball,1.0,0.0,male,,,32.52831000000003,-92.07564999999994
5419,5419,2173,Friedland,Russ,2018-2019,May 2018 - Sep 2019,University of Louisiana Monroe,Women's Beach Volleyball,1.0,0.0,male,,,32.52831000000003,-92.07564999999994
5420,5420,3993,Lyon,Corey,2018-2019,Aug 2014 - Sep 2018,University of Louisiana Monroe,Softball,0.9502,0.0498,male,,,32.52831000000003,-92.07564999999994
5421,5421,4053,Malone,J.D.,2018-2019,Jul 1994 - ,University of Louisiana Monroe,"Men's Track, Indoor",,,male,,,32.52831000000003,-92.07564999999994
5422,5422,4054,Malone,J.D.,2018-2019,Jul 1994 - ,University of Louisiana Monroe,"Women's Track, Indoor",,,male,,,32.52831000000003,-92.07564999999994
5423,5423,4055,Malone,J.D.,2018-2019,Aug 1994 - ,University of Louisiana Monroe,"Men's Track, Outdoor",,,male,,,32.52831000000003,-92.07564999999994
5424,5424,4056,Malone,J.D.,2018-2019,Oct 1993 - ,University of Louisiana Monroe,Men's Cross Country,,,male,,,32.52831000000003,-92.07564999999994
5425,5425,4057,Malone,J.D.,2018-2019,Jul 1994 - ,University of Louisiana Monroe,Women's Cross Country,,,male,,,32.52831000000003,-92.07564999999994
5426,5426,4058,Malone,J.D.,2018-2019,Jul 2003 - ,University of Louisiana Monroe,"Women's Track, Outdoor",,,male,,,32.52831000000003,-92.07564999999994
5427,5427,5479,Richard,Keith,2018-2019,May 2010 - ,University of Louisiana Monroe,Men's Basketball,0.9948,0.0052,male,,,32.52831000000003,-92.07564999999994
5428,5428,6777,Viator,Matt,2018-2019,Jan 2016 - ,University of Louisiana Monroe,Football,0.9997,0.0003,male,,,32.52831000000003,-92.07564999999994
5429,5429,7016,Wheelock,Keyton,2018-2019,Feb 2016 - Feb 2020,University of Louisiana Monroe,Women's Soccer,1.0,0.0,male,,,32.52831000000003,-92.07564999999994
5430,5430,7089,Williams,Brooks,2018-2019,May 2019 - ,University of Louisiana Monroe,Women's Basketball,0.9353,0.0647,male,,,32.52831000000003,-92.07564999999994
5431,5431,213,Badeaux,Lon,2018-2019,Aug 2011 - ,University of Louisiana at Lafayette,"Women's Track, Outdoor",0.9979,0.0021,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5432,5432,214,Badeaux,Lon,2018-2019,Aug 2011 - ,University of Louisiana at Lafayette,Women's Cross Country,0.9979,0.0021,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5433,5433,215,Badeaux,Lon,2018-2019,Aug 2011 - ,University of Louisiana at Lafayette,Men's Cross Country,0.9979,0.0021,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5434,5434,216,Badeaux,Lon,2018-2019,Aug 2011 - ,University of Louisiana at Lafayette,"Women's Track, Indoor",0.9979,0.0021,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5435,5435,217,Badeaux,Lon,2018-2019,Aug 2011 - ,University of Louisiana at Lafayette,"Men's Track, Outdoor",0.9979,0.0021,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5436,5436,218,Badeaux,Lon,2018-2019,Aug 2011 - ,University of Louisiana at Lafayette,"Men's Track, Indoor",0.9979,0.0021,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5437,5437,728,Brodhead,Garry,2018-2019,May 2012 - ,University of Louisiana at Lafayette,Women's Basketball,0.996,0.004,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5438,5438,2375,Glasco,Gerry,2018-2019,Dec 2017 - ,University of Louisiana at Lafayette,Softball,0.7069,0.2931,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5439,5439,3223,Jeffrey,Mark,2018-2019,Jun 2008 - ,University of Louisiana at Lafayette,Men's Tennis,0.9967,0.0033,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5440,5440,3510,Key,Lance,2018-2019,Jan 2019 - ,University of Louisiana at Lafayette,Women's Soccer,0.9964,0.0036,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5441,5441,4092,Marlin,Robert,2018-2019,May 2010 - ,University of Louisiana at Lafayette,Men's Basketball,0.9959,0.0041,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5442,5442,4183,Mazeitis-Fontenot,Heather,2018-2019,Feb 2008 - ,University of Louisiana at Lafayette,Women's Volleyball,0.0027,0.9973,female,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5443,5443,4710,Napier,Billy,2018-2019,Feb 2018 - ,University of Louisiana at Lafayette,Football,,,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5444,5444,6046,Sliman,Theo,2018-2019,Aug 2008 - ,University of Louisiana at Lafayette,Men's Golf,0.8526,0.1474,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5445,5445,6711,Vallejos,Stephanie,2018-2019,Sep 2015 - ,University of Louisiana at Lafayette,Women's Tennis,0.0034,0.9966,female,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5446,5446,7062,Wieland,Scot,2018-2019,Aug 2005 - Nov 2018,University of Louisiana at Lafayette,Women's Soccer,0.9991,0.0009,male,"104 University Circle, Lafayette, LA 70503",www.louisiana.edu,39.69296005540198,-104.97106993802407
5447,5447,50,Albiero,Arthur,2018-2019,Sep 2003 - ,University of Louisville,Women's Swimming and Diving,0.9937,0.0063,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
